,label
38821,0
37907,1
33812,1
26457,1
33202,1
114,0
9529,1
15409,1
18864,0
13892,0
7023,1
39456,1
11606,0
33128,0
2997,1
36782,1
18018,1
20928,0
37128,0
35873,1
9356,1
35696,0
15098,1
599,1
25902,1
32143,0
20055,1
32099,1
552,0
20772,1
35355,0
5234,0
27434,0
20996,0
13264,0
24753,0
11193,0
15095,1
20894,0
24706,0
12531,1
9888,1
6144,0
838,0
31662,0
16533,1
5243,1
13432,1
27175,1
415,1
34341,1
10418,1
15948,1
31160,1
6486,0
2162,0
16687,0
13872,0
8611,0
25726,0
23552,1
8431,0
7655,1
1432,1
10615,1
21385,1
21895,0
21583,0
22132,1
20299,1
6510,0
30708,0
30545,1
39627,0
4572,0
11160,0
5177,0
10466,0
9977,1
1963,0
33761,0
5446,1
17469,1
6674,1
11459,0
19784,1
28796,0
4271,1
17038,0
39258,0
1702,1
22909,0
18229,1
15399,1
29164,0
8703,0
30714,1
27383,1
9454,1
36489,1
17694,0
8104,1
35077,1
26869,1
10469,1
38563,1
14448,0
4089,1
9922,1
21152,0
14010,0
27903,0
10294,1
23562,1
16506,0
7675,0
30019,1
2556,1
5962,1
24,1
2451,1
35474,1
29706,0
9131,1
20200,0
13162,1
23737,1
13110,1
23873,0
10040,1
19852,1
8882,0
37353,0
13818,0
18545,1
36259,1
20301,1
26988,1
31503,0
29173,1
16222,0
24218,0
31564,0
300,0
29390,1
21127,1
37592,1
17762,0
6781,0
17578,1
11811,1
18713,1
39294,1
18096,1
14906,0
6751,0
29908,0
33596,1
3490,1
3078,1
37054,0
28700,1
3209,1
17637,1
7466,0
18947,0
17592,0
439,0
20276,0
10316,1
6891,0
34070,1
12190,1
16803,1
6774,0
36300,1
68,1
13175,1
687,0
33403,1
40053,1
16192,0
21215,1
15440,1
7312,1
24822,0
17057,1
4279,0
28282,0
35014,1
10864,1
15378,0
11582,0
40338,1
29821,1
24657,1
22901,1
1096,1
1982,0
14089,0
30837,1
39047,0
24461,0
33807,1
27031,1
25094,1
7966,0
12215,1
11624,0
28256,1
40241,1
6798,0
29539,0
15786,0
35482,0
13821,1
10826,1
14760,0
24185,1
17361,0
32084,0
32433,0
22814,0
31490,1
38207,1
23682,1
4701,0
36590,1
8149,1
38040,1
39127,0
11853,1
18637,0
35974,1
39316,1
17283,0
39597,1
40084,1
7376,1
8280,1
3801,1
24165,1
25070,0
5614,0
29520,1
26165,0
10049,1
16677,0
22430,0
34476,0
17225,1
27726,0
26587,0
16722,1
17557,1
23753,0
6423,0
19875,1
15508,0
32477,1
7547,1
32319,1
3730,0
3458,1
13060,1
35130,1
12227,0
31599,1
31059,0
40016,1
36825,1
37705,0
15244,0
5896,1
3520,1
38846,1
34671,0
40281,0
9906,1
22857,1
37884,0
1488,1
14423,0
25341,1
27896,1
22815,1
18429,0
30976,1
33423,0
35458,1
8187,1
4779,1
13010,1
16302,1
11287,0
16960,0
39164,1
35599,1
38928,1
19379,0
1646,1
27853,1
22764,1
17879,0
32105,1
25147,1
2177,1
32644,0
1835,1
19636,1
27714,0
25211,1
27894,1
30023,1
21333,0
28106,0
24004,0
2438,0
25441,0
6203,0
817,0
17785,0
19061,1
26817,0
2392,1
21373,0
39002,1
13037,0
14468,1
4373,0
14078,0
39880,0
32481,1
5728,1
38897,1
8100,0
3576,1
22060,1
25086,1
34483,1
31997,0
35882,0
7717,0
19180,1
20995,0
22691,1
72,1
9594,0
30567,1
33682,0
31908,0
24108,1
22747,1
10340,1
20257,0
11369,0
1325,1
35744,1
36202,1
33331,1
18632,1
4453,1
25357,1
23692,0
8361,1
26571,0
23300,1
36516,1
30895,1
29220,1
37588,1
12137,0
19004,0
22225,1
27088,0
5797,0
30014,1
31502,0
10372,1
18021,0
12717,0
37761,0
1821,1
21017,0
25897,0
29843,0
23860,1
3497,1
19752,1
19109,1
8956,0
9326,0
21417,1
10104,1
6220,1
35951,1
7806,1
14797,0
25356,0
10105,1
15655,1
9622,1
18993,0
36839,0
6338,0
37150,1
28962,1
39780,1
11071,0
28662,1
10249,0
36019,0
15939,1
25715,0
3572,0
39184,0
25819,1
13570,0
10620,1
4487,0
9262,0
32577,0
31302,0
13446,0
34534,1
711,0
17108,1
25226,0
9310,0
25608,0
26493,1
19818,0
20960,1
4462,1
36012,1
921,1
38851,0
4328,1
22220,0
5059,0
40106,0
7073,1
25998,0
24150,1
580,0
9924,1
11354,0
30372,0
29500,1
14793,1
10144,1
37381,1
13235,1
34475,0
14967,1
24521,1
3672,1
20776,0
26193,1
4882,0
28051,0
12704,1
20606,1
8736,0
16955,1
20122,1
26318,1
35907,1
1258,0
16240,1
25996,0
38983,0
5063,0
27129,0
8465,1
27784,0
5900,0
11776,1
7562,1
33067,0
2040,1
3171,0
34627,1
24540,1
13992,0
33148,0
23994,0
39935,0
5846,1
39101,0
10910,0
15643,0
25706,1
29544,1
23582,1
3887,1
1460,0
5087,1
33374,1
40248,0
29338,0
34941,0
28385,1
14753,1
21141,0
1694,1
14959,1
39784,1
29313,0
6544,1
4005,0
40479,0
2675,0
7935,0
15094,1
16556,0
7770,1
18621,1
33822,0
37837,1
7832,0
37421,0
4930,1
8423,0
5721,1
18811,0
15921,1
39971,1
31562,1
17966,1
5009,0
11967,0
12170,0
14850,1
5839,0
36810,0
6490,1
15293,1
22864,1
22202,1
35535,0
18696,0
4517,1
20752,0
35683,0
18436,0
35122,0
30964,1
22158,0
15915,1
26738,1
30852,1
8103,0
21226,0
24526,1
29016,0
4094,0
21882,1
35210,0
16588,1
21543,0
25937,0
35918,0
3531,1
40335,0
17465,0
17913,0
33759,0
29074,1
9462,1
27892,1
25118,0
5111,1
29518,1
18116,0
14762,0
6930,1
36846,0
7139,0
6973,1
26912,0
14503,0
31849,1
12794,1
20278,1
23115,0
1354,0
14038,1
4934,1
8046,1
17842,1
35169,1
9684,1
12345,0
13508,1
11135,1
35780,1
38883,0
15110,1
1567,1
15586,0
11266,1
7288,0
16983,1
5999,1
15766,0
28193,1
11712,1
7216,1
9659,0
5792,1
38113,0
2301,0
12643,1
9442,1
39726,0
16763,0
26559,1
26261,1
20334,1
18779,0
4124,0
20893,1
9119,1
21294,0
8428,1
15026,1
14985,1
17923,0
29608,1
38632,1
20766,1
16783,0
23077,0
31722,0
30668,1
30972,0
2503,0
11817,0
34002,0
9770,1
12252,0
11038,0
14461,0
17870,1
12542,1
13679,1
22624,1
25131,0
7541,0
9203,1
23838,0
26914,0
20891,0
2422,0
9537,0
467,0
1688,0
14059,0
37182,1
24867,0
26830,1
34571,0
34547,1
40343,0
24015,1
11352,0
34322,0
29223,1
7782,0
8623,1
1169,1
693,1
16791,0
14309,1
24304,1
30173,1
10674,0
31138,0
28432,1
27456,0
37725,0
35987,1
16561,0
8195,0
15344,1
24200,0
14316,1
10187,1
23448,0
295,0
20199,1
36863,0
16119,1
35430,1
37411,0
31911,0
24625,1
2134,1
5244,1
31814,0
32374,0
29659,0
26416,1
13106,0
8576,1
5885,1
12382,1
35076,0
42,1
5376,0
11493,0
19954,1
29030,0
8289,1
4049,1
37163,1
16223,0
37496,1
29762,0
5811,1
38135,0
20742,1
22968,0
15840,0
27308,0
420,1
29453,1
7958,0
22492,0
2474,1
1217,1
20887,1
28778,1
32019,0
10947,0
31828,1
21481,1
9197,0
2640,0
16546,0
35123,1
8764,0
29415,0
87,0
27006,1
35215,1
18319,1
10654,1
28871,1
15060,0
25021,0
35463,0
10015,1
35239,1
2483,0
2938,0
30457,1
38751,0
39375,0
27367,0
10760,0
10909,1
17710,0
19693,0
8349,0
14951,1
27780,1
12872,1
8654,1
26412,0
35623,0
7621,0
29198,0
14811,0
36421,1
4074,0
26757,0
35015,1
37320,1
40329,0
4356,0
22213,1
23969,1
37249,1
36826,1
24172,1
2381,0
15918,0
15677,0
37339,1
22699,1
33506,0
32054,0
11417,0
32324,0
29354,0
5743,1
24590,0
28504,1
6678,0
29986,1
8836,1
28004,0
6097,1
33449,0
9874,0
5200,1
26354,0
9345,0
29638,1
32804,0
5305,1
24446,1
32321,0
5617,0
11152,0
19202,0
13510,1
32246,0
11316,1
34858,0
17916,1
3912,0
17814,0
13209,1
2529,1
14251,0
35431,0
12396,0
35968,0
6448,1
9734,0
23681,0
2330,0
2326,0
40218,1
21305,0
23089,1
11255,1
13155,1
11848,1
33294,0
20332,0
37559,1
10847,1
16411,0
16855,1
29330,0
24591,1
26764,0
17409,0
445,0
3323,1
28493,1
39827,1
9962,1
23894,0
22381,0
17230,1
12956,1
17546,1
5849,1
28781,0
24863,0
35876,1
22358,0
3795,0
17603,1
29093,1
4527,1
862,0
36664,1
33580,0
39586,1
19374,1
33207,1
13079,0
29126,1
14982,0
25642,1
3683,0
11113,1
34683,1
4411,0
23000,1
37695,0
999,0
17619,0
27945,1
31537,1
32643,1
24957,1
5303,0
29682,0
25983,0
8641,0
16670,0
7584,1
6846,1
20069,1
39746,1
14727,0
293,0
31132,0
31841,1
35035,0
15477,0
17299,1
2728,1
15552,0
17238,0
33903,1
11037,0
13195,0
24201,1
30533,1
10262,0
16147,0
15680,1
9729,1
21457,0
14161,0
12769,0
8813,0
9710,1
29673,1
12645,1
25956,1
38549,1
19266,1
8826,1
10939,0
32818,0
23701,1
17970,0
33855,0
11535,1
18506,0
659,1
36101,0
38678,1
31969,0
6507,0
5785,0
16500,1
37764,1
26419,1
38037,0
8088,1
24812,1
19319,1
32098,0
9883,0
10399,1
34220,0
13622,1
21761,0
5781,0
20558,1
25843,0
27318,1
31414,1
8642,1
2066,1
27371,0
1071,1
7076,1
16234,0
30038,1
1720,1
24079,0
32183,0
35507,0
24577,0
33518,0
21624,1
25744,1
9958,1
17621,1
21614,1
18538,0
20881,0
18512,1
35086,1
29002,1
3878,1
4980,1
12798,1
17123,1
11800,0
24081,0
37679,0
18962,0
32278,1
34558,1
16249,1
17507,0
20902,0
13768,0
33113,1
2569,1
2223,1
25031,1
22617,1
27205,0
31782,0
26743,0
33895,1
10777,0
4626,0
1479,1
16481,0
39755,1
40473,0
20189,1
26670,1
16083,1
3372,1
16474,1
11985,0
422,0
24465,1
36989,0
32216,1
18497,0
35645,1
6303,1
14659,1
18426,0
22232,1
25779,1
12534,1
36008,0
36056,1
1151,0
11150,0
1556,0
37860,1
35212,0
771,0
9278,1
19377,1
15076,0
23679,0
4166,1
13640,1
25264,1
16786,1
9005,1
35528,1
34944,0
34098,0
15535,0
31494,1
21458,0
31270,0
24744,1
31942,1
16024,1
38174,1
34907,0
35668,1
25293,1
11771,0
8396,1
37671,1
14509,1
6143,0
18011,1
6817,0
5848,1
13967,0
12939,1
15249,1
10862,0
3405,0
12130,1
13181,0
17954,1
33192,1
23622,1
11923,0
15007,1
11914,1
7749,1
24337,0
4113,0
21710,0
25458,0
16543,1
30200,0
2470,0
7163,1
35207,0
18150,0
26682,0
9140,1
19865,1
17741,0
31803,1
7014,0
37026,1
4743,1
7101,1
13509,0
3354,0
39515,0
17705,0
10961,1
38939,0
35011,0
3485,1
34000,1
18289,0
4007,1
32902,1
26537,0
9325,1
31449,0
31173,0
12876,0
11214,1
32864,1
13717,0
20105,1
7608,1
31679,0
27725,0
6409,0
13809,0
2778,1
4154,1
17219,0
3898,1
19521,0
10052,1
25071,0
36429,0
9177,0
16708,0
10362,1
32874,0
18724,1
24234,0
4192,0
40266,1
21667,0
15085,1
17689,0
891,1
9515,1
11301,0
36984,0
18222,0
20577,1
9720,0
10219,1
24402,1
35301,1
22726,1
32456,1
16771,1
1358,1
5131,0
37460,0
22876,1
33265,0
18832,1
27699,0
3602,1
30990,0
7307,0
6079,0
28634,0
39263,1
21078,1
20830,0
449,1
5364,0
3903,0
34879,1
18857,0
4539,1
13619,1
35795,0
32261,1
18347,1
30102,1
32681,0
20329,0
36167,0
10257,0
8481,1
3376,0
9636,0
14234,0
1372,0
2753,1
39962,1
12814,0
35284,0
3335,1
14512,0
4456,1
11134,1
4609,1
19897,1
732,0
26991,1
19884,0
28391,1
7143,1
15077,1
19823,0
12028,0
29353,1
1663,1
22268,1
19667,0
40269,0
23317,0
26180,0
37575,0
14297,0
13274,0
39191,0
14431,0
29180,1
25501,1
8964,1
31687,1
37489,0
24140,0
36093,0
26324,0
36383,1
2906,1
6092,0
8257,0
21661,1
27560,1
6993,1
30658,1
21552,1
6497,1
3090,0
10434,1
28494,0
14343,1
16136,1
12072,1
20709,1
2506,0
17604,0
36860,1
18089,1
15196,1
25997,0
15436,0
30827,1
20967,1
17606,0
38820,0
36464,0
12117,0
24470,0
11304,0
13562,1
38367,0
1314,0
10025,0
15587,0
2777,1
1112,1
13258,1
4904,0
16937,1
5112,1
27656,1
38502,0
37734,1
27156,1
10486,0
38691,1
37052,1
9458,1
19801,0
30952,0
11328,0
3156,1
31058,1
32823,1
30293,1
14548,0
21475,0
33445,0
18369,0
4829,0
36016,0
10037,0
5294,0
13423,0
31049,0
40068,1
22243,0
1335,1
9368,1
2872,1
37539,0
24250,1
23371,0
3446,1
30627,1
19312,0
36995,1
38031,0
36970,1
38357,1
6349,1
36365,0
18815,1
16130,0
21554,1
26100,1
12992,0
9970,0
25618,1
34263,1
37798,1
34025,0
9229,0
31050,1
1101,0
20115,1
19332,0
13011,0
4441,0
19064,1
13300,0
19450,0
1957,0
17180,0
37830,0
38854,0
39200,1
6729,0
5578,1
32209,1
25874,0
39460,1
20270,1
19912,0
39239,1
19409,1
27372,0
7517,0
2699,0
19721,0
9002,0
5458,0
23467,0
14082,0
613,0
4126,0
3011,0
14520,1
225,1
39270,0
2354,0
28701,1
30379,1
38355,1
17886,1
28189,1
40022,0
38204,1
1526,1
33394,0
29503,1
11061,0
10321,0
19178,1
5983,0
37403,1
14726,0
7413,1
16976,0
16143,0
26078,0
29600,1
30961,1
31298,1
5380,0
21863,1
7184,0
3965,1
19410,0
6844,0
24164,1
14923,0
18225,0
22977,1
3484,1
11408,0
38381,1
3415,0
28640,1
169,0
3034,0
23822,0
5428,0
40194,1
35681,0
28949,1
33256,0
28471,0
25697,0
11447,1
40045,0
18839,1
14491,0
21192,1
11145,1
16521,0
21513,0
38516,0
15760,0
34748,1
28692,1
15354,1
40217,0
36669,0
24619,0
9483,0
7048,1
9754,0
14937,0
5459,1
20236,1
17421,0
37977,1
40132,1
34100,1
5171,0
33863,0
15342,0
12102,1
11008,1
18032,0
4022,1
6864,1
26634,0
29469,0
19074,0
14800,1
33147,0
9742,1
17651,0
29656,1
792,1
16197,1
6827,0
29188,1
746,1
1933,0
17838,0
24656,0
18178,0
17584,1
3669,0
1333,0
32318,0
36596,1
18668,1
26334,0
1776,1
30312,1
4629,1
27284,0
12562,0
39029,1
15287,0
381,0
27908,0
29221,1
31766,1
9868,1
31231,1
477,1
13457,0
15465,1
9819,1
39858,1
16057,1
22994,1
40229,0
17652,0
3824,0
40032,0
1586,0
8198,0
8039,0
19127,1
21615,0
16824,1
30419,1
38793,0
37883,0
25949,1
25484,1
3569,1
6537,0
37583,0
31571,0
25941,0
22922,0
11075,1
18914,1
19406,1
32946,1
33568,1
888,0
8441,0
16895,1
7649,0
38924,0
6653,0
26961,1
17541,0
39492,0
33801,0
21319,1
2668,1
29918,0
7551,1
35614,1
28705,0
28201,1
18165,0
12417,1
3037,1
3143,0
31444,1
3325,0
24267,0
8854,0
30616,1
32513,1
21655,0
34612,1
25898,1
15667,0
1254,1
26860,0
558,0
7496,1
24973,1
10817,1
36192,1
31252,1
33771,0
3682,0
8086,0
13961,0
14947,0
31754,1
32171,1
32676,0
37741,1
29840,0
27123,1
4333,0
12930,0
4601,1
27333,1
12813,0
8268,0
18220,1
18630,0
35991,1
14949,0
13758,0
38739,1
23082,1
3900,1
543,1
39089,1
31956,0
40247,1
10819,1
29104,1
31916,1
14236,1
16919,0
10607,1
12455,0
7084,1
823,1
23222,1
17580,1
6348,1
12621,0
27366,0
38683,1
17328,1
26883,0
28752,1
30093,0
22065,1
6274,1
14733,1
30416,1
37579,0
13487,0
16782,0
17661,0
27059,0
28790,0
13003,1
18054,1
23313,1
605,1
39137,0
16745,0
9217,0
25636,1
3870,1
12796,1
17635,1
6577,0
23796,1
12217,1
38675,0
1264,1
3024,0
35826,1
26620,0
20615,0
26767,1
34146,0
27237,1
32434,0
19089,0
25001,1
18905,1
6376,1
14999,1
16844,0
25182,0
27673,1
6959,1
14248,0
6932,0
33349,1
12838,0
35952,1
39228,0
29604,0
33618,1
25718,1
31267,1
19010,1
19322,1
36352,0
28653,0
19629,0
34073,1
34640,1
15448,0
36937,0
28137,0
30036,1
26466,0
18663,0
8583,1
24966,0
20287,1
18518,0
20739,1
30915,1
10239,0
2193,0
40461,1
18031,0
39993,1
29128,0
7622,1
34433,0
13448,1
19952,1
33643,0
16512,0
28387,1
23945,0
34827,0
9297,1
14891,1
12282,1
27522,0
29829,1
16081,0
16659,1
2669,1
20113,1
31346,1
30067,0
32138,1
12691,0
39815,0
16175,0
32251,1
31388,1
28438,0
10792,1
19691,0
26929,0
10818,0
5151,1
38498,1
29573,0
16775,1
6831,0
28877,1
29931,1
16202,1
23025,0
38633,0
7097,0
33552,0
25422,0
34174,1
36841,0
19571,0
27641,1
2184,0
3487,0
22329,0
6732,1
38603,0
29903,1
4073,1
6162,0
22893,1
9651,1
6242,1
27265,0
2045,1
28670,0
5833,1
4770,1
4174,1
9656,1
9409,0
22437,1
28271,0
23163,1
28372,0
12775,1
2262,1
19475,0
35182,0
31468,1
24129,0
17181,0
33698,0
3331,1
27435,1
11840,0
12789,0
9605,1
2783,0
27651,1
35978,0
24639,0
5615,0
38880,0
21760,0
32529,1
23157,0
7654,0
19373,1
19646,1
25539,1
15478,0
4909,0
40260,1
5412,1
28197,0
39006,1
15975,0
15028,0
11887,1
35416,1
38955,0
11571,1
29449,1
25115,0
29818,1
30521,0
20614,0
28050,0
7019,0
29923,0
15839,1
24749,1
13381,1
37105,1
31928,1
32944,0
23986,0
35213,1
15340,1
29057,1
31479,1
22769,0
5992,0
10987,0
1579,1
19352,0
14795,1
27049,0
15544,1
35080,1
17788,0
17351,0
21931,0
20917,1
19514,1
7735,1
25907,1
32399,0
33144,1
10417,1
18075,1
39959,0
22160,1
29857,1
11059,1
36165,1
39543,1
658,0
24432,0
28531,1
36649,1
20396,1
12078,0
17628,0
26444,1
16933,0
27880,0
26839,1
3131,1
26921,1
25870,1
14411,1
33939,1
32576,1
38322,1
33874,0
9848,1
14569,1
5943,0
22040,1
6532,1
22310,0
31429,1
18551,0
6345,0
38369,0
33049,1
18212,0
15380,0
32638,1
36961,0
40377,0
22877,0
21883,0
37350,0
24492,0
27257,1
14970,0
10971,0
35878,1
39259,1
6454,0
4081,1
33924,0
16368,0
19562,0
30141,0
18,0
11581,0
39409,0
23787,0
7454,1
38201,0
40119,0
27973,0
33619,1
10952,1
22555,0
20184,1
27770,1
12385,1
36519,1
16881,0
11297,0
29985,0
40236,1
4307,1
34276,1
24934,1
33220,1
21803,1
30986,0
12960,1
29311,0
25925,0
28707,0
24959,0
2078,0
11796,1
12074,0
18567,1
27842,1
2391,1
2522,0
14962,1
23494,1
7476,1
19575,0
32852,1
26626,0
27921,1
24216,1
9050,0
31539,1
1222,1
5902,1
28116,0
11230,1
15749,1
24159,0
2154,1
33512,0
24315,1
7259,0
39960,1
28912,0
18682,1
38668,0
1803,1
8977,0
14214,1
30639,0
25886,0
16496,0
13383,1
21551,0
34867,0
6030,1
6728,0
32705,0
19529,0
6141,0
29589,0
29615,1
205,1
37627,1
2603,1
29193,1
18014,1
3538,1
25213,1
21654,1
958,0
5701,1
15923,1
16689,1
17389,1
35371,0
24311,0
36838,0
30846,0
2771,1
32899,1
6800,1
17391,1
18655,1
22389,1
37519,1
16762,0
13317,1
10288,0
8109,1
24585,1
2339,1
28475,1
9508,1
31366,1
25477,1
12401,0
27130,1
36028,0
9332,1
37280,0
4197,0
14364,1
23921,1
30482,0
8117,0
27735,0
20429,0
35478,1
37877,1
25908,0
13408,1
12089,0
8066,0
35013,1
36411,1
37998,1
22450,1
39121,0
34310,1
21254,1
1476,1
38157,1
5748,1
9264,0
11628,0
32162,0
4731,0
13105,0
30438,0
15162,1
7437,1
23030,0
50,1
19984,0
16640,0
26414,1
40189,1
29043,0
20782,1
37869,0
36430,1
8182,0
21142,0
37803,0
24547,0
32572,0
27640,1
26244,0
36410,1
20501,1
32661,1
9218,1
1210,1
14608,0
10977,1
19582,0
35223,1
4224,0
24679,0
18258,0
12631,1
34739,1
37576,1
9012,1
34035,1
4828,1
4260,1
5027,1
13084,0
32939,1
35566,1
20193,0
14620,0
15993,0
38169,0
6451,0
9360,1
26701,1
11140,0
23152,0
21110,0
37899,0
11870,1
13646,1
36079,1
13251,0
30645,1
7110,0
1223,0
38170,0
3625,0
36025,0
37816,0
36190,1
9785,1
3360,0
23343,0
10733,0
15365,0
29314,0
18666,1
17314,0
16910,1
11201,1
40163,1
32074,0
27647,0
16146,1
14305,1
982,0
5023,0
8727,1
32928,0
30944,0
4752,0
40065,0
36161,0
30862,1
23119,0
25926,1
19947,0
8260,0
30393,0
8395,1
21849,0
29015,1
34306,1
2416,0
19740,0
21242,0
37655,1
15093,1
29955,1
10441,0
17549,1
4671,0
10029,1
10810,1
10970,1
38008,0
514,1
16433,0
36331,0
14242,0
34661,1
24106,1
37620,1
36440,0
26239,0
9586,1
8411,1
30118,1
14919,1
30128,1
2860,0
4323,0
12321,1
28234,1
39804,1
5861,0
30503,0
26948,1
12245,1
27669,0
24479,1
26330,1
9749,0
9338,1
29919,1
13891,0
19920,0
36615,0
7660,1
2630,1
18991,0
14498,1
5948,0
32033,1
39370,1
31626,1
10349,0
8951,1
12811,0
36230,1
22269,1
15204,1
35728,1
11006,1
18081,1
5150,1
22135,0
33162,0
25862,1
9258,1
34583,0
1989,1
25505,0
21653,0
13212,1
14826,0
13023,0
24350,0
2439,1
26009,1
20461,1
2418,1
35175,0
19763,0
31628,1
8172,0
22178,0
11409,0
3934,1
14643,0
36770,1
30738,1
18423,0
18744,0
10731,1
31800,0
39568,0
18348,0
8657,0
5015,1
17684,0
27196,1
8799,0
20359,0
39057,1
34757,0
24450,1
34496,1
2452,1
7398,1
11479,1
37072,1
4318,0
38747,0
3364,1
29254,1
27478,0
37059,1
39491,1
33060,1
13289,0
38327,1
35317,1
5064,0
25415,0
19605,0
19528,1
2046,1
23942,0
15907,1
16361,1
6327,0
36909,0
8089,1
23101,1
6123,1
28155,0
37236,1
9623,1
4116,1
11251,1
34374,1
21415,1
17820,0
26228,0
28066,1
17927,0
36505,1
7383,0
13442,0
36003,1
30759,1
21269,1
10003,1
31710,0
12176,1
32480,0
18473,1
15845,0
21506,0
6015,1
21106,1
6647,1
28089,0
31784,1
19974,0
5176,0
17401,1
13977,0
6590,0
35135,0
29907,0
34446,1
37405,1
10140,1
33610,0
30970,1
12695,1
9602,0
12919,1
3975,0
1119,1
30459,1
30034,0
25406,1
9179,1
4862,1
25005,1
10148,1
26942,1
28123,0
16025,1
37398,1
24571,0
1178,1
39214,0
29971,0
36769,0
10280,1
8479,0
29776,0
35523,1
26360,0
5837,1
17829,1
24212,1
20848,0
7108,0
34243,0
39111,0
285,1
30339,0
38852,1
34679,1
17852,1
30617,1
39861,0
522,1
19836,1
3048,1
16778,1
11945,1
28642,1
33779,1
4046,0
700,1
33298,0
33233,0
1979,1
2067,0
30786,0
37266,0
16012,1
33620,0
10076,1
17676,1
23615,1
38643,0
22277,1
5919,0
3061,0
32474,0
7350,1
4691,1
28288,1
21838,1
39540,0
2919,1
17068,0
38857,0
30793,0
1693,1
22735,0
14554,1
24393,0
38483,0
35036,1
27352,0
12648,0
21021,0
8878,0
2964,0
22646,1
2846,0
3755,1
7057,0
17388,0
35537,1
29352,0
22354,0
13645,0
5230,1
35613,1
20405,1
26551,0
35498,0
22863,1
33793,0
34191,0
29915,1
37617,1
23520,1
16754,0
9495,0
7593,1
18866,1
9893,0
7082,0
1373,0
38484,0
11521,1
27224,0
31917,1
24012,0
426,1
19435,0
38662,1
13755,0
27404,0
27533,1
152,0
339,0
19864,1
39716,1
31941,1
33336,0
723,1
38796,1
8833,1
9412,1
34434,1
19896,1
19481,0
10978,0
3649,1
29296,1
24800,0
1858,0
19343,1
30518,0
129,1
3663,1
25443,1
5350,1
30070,0
24672,0
4789,1
3194,1
11509,1
15506,1
29476,1
17169,1
24434,1
28725,1
13149,0
21144,1
1235,1
3403,0
33573,0
16665,1
19653,1
2502,0
1653,1
38500,0
29966,0
5022,0
31223,0
5242,0
38401,0
9818,0
9820,0
40261,0
28499,1
25386,1
22670,1
16992,1
20861,0
675,1
19,1
28938,1
25690,1
17596,1
1643,0
16277,0
34641,1
38424,1
19905,0
19987,0
2487,1
15990,0
28339,0
16128,1
39509,1
34846,0
13068,0
7115,1
33010,0
34577,1
12007,1
9959,0
6059,1
34390,1
10158,1
37891,1
2478,0
3800,0
24025,0
6900,1
40293,1
31818,1
34615,0
18698,0
32717,0
26554,1
7894,0
7648,0
40331,0
11273,0
37796,1
35625,0
1983,0
35753,0
6167,1
35491,0
40002,1
10348,0
38719,1
27815,0
8849,1
751,1
10273,1
26721,0
23742,1
38775,0
34953,0
36723,0
28033,0
12835,1
34281,1
11602,0
22539,0
34793,1
27891,1
2086,1
30863,1
30310,0
11844,0
26221,0
19186,0
7931,0
35184,0
34183,0
22842,0
12864,0
22050,1
2364,0
47,0
2829,0
14718,0
29462,0
15952,1
35921,1
35073,0
27871,0
11452,0
40480,0
32468,0
15784,1
35701,1
11337,0
28607,0
19673,1
22343,1
14767,1
21139,0
6499,1
37287,1
25727,0
34586,0
19035,1
8752,1
16183,1
21207,1
2446,0
22648,0
28824,0
26949,0
35178,1
35887,0
28703,1
16802,1
11123,1
17597,1
19929,0
22494,1
7160,1
39775,1
33117,1
11632,0
18883,1
33003,1
8098,1
10108,0
15636,1
33474,1
12606,0
28966,1
15464,0
2912,1
35608,0
6369,1
17422,1
1735,0
25655,0
17534,0
14227,0
18939,0
14952,1
14666,0
7389,1
37404,1
22120,0
36240,0
36092,1
34909,1
31724,0
8883,1
38450,0
16070,1
15201,1
28447,1
13368,1
35181,1
8338,1
36578,1
16625,0
38906,1
11787,1
25797,1
8548,1
26573,1
17338,0
18079,0
1952,1
34795,0
17978,1
1984,0
30924,0
15318,0
10872,1
17426,0
24444,0
33702,0
1783,0
62,1
16384,0
25302,0
37191,1
3462,1
17760,1
15697,1
26346,0
18528,0
5462,1
5852,0
16308,1
3665,0
28578,1
28015,0
15679,0
25243,0
24301,0
2271,0
28029,0
11079,1
15873,0
33072,0
29838,1
36024,0
38474,1
11726,1
28176,1
24401,1
14012,1
27929,1
33188,0
6543,1
4221,0
1941,1
12393,0
32722,1
8327,0
3449,1
5892,1
25572,1
35919,0
16424,1
37910,1
21587,0
1946,1
25824,0
22955,0
38325,1
23779,1
31725,1
29542,0
17934,1
413,0
40240,1
9367,0
20311,1
15691,1
25866,0
30484,0
4881,0
21722,0
8464,1
14862,1
7385,0
33414,0
37765,1
36601,1
36965,1
7796,0
20681,1
2288,1
26402,1
24952,1
6301,0
13496,1
34279,0
21705,1
36804,0
17371,1
8053,0
31439,1
9763,1
25270,0
20353,0
27294,1
23999,1
23631,1
31033,0
27525,0
2118,0
31531,1
19981,0
14071,0
1130,0
27611,0
30611,1
17800,1
22233,0
26374,1
1621,0
31311,1
11719,0
18224,0
5441,0
33119,1
7177,1
25166,1
11723,1
22003,0
40177,1
11490,1
30705,1
1486,1
5620,1
15064,0
20907,0
22966,1
1238,0
33521,0
9909,1
6109,0
37974,0
26109,1
27561,0
39248,1
6124,0
28227,1
35542,1
32565,1
33286,0
24178,0
29333,1
37546,1
8614,1
34168,1
12416,0
26904,1
6967,0
5246,0
6659,1
35609,1
38907,0
27463,1
17933,0
12303,1
8675,1
